SKU,Status,VMD_Realizado_60D,VMD_Previsto_Amanha,VMD_Previsto_7D
107787,Modelo não treinado,,,
107788,Modelo não treinado,,,
107792,Sucesso,0.0,0.0,0.0
107419,Sucesso,0.11666666666666667,0.11666666666666667,0.21666666666666667
130039,Modelo não treinado,,,
133396,Modelo não treinado,,,
133420,Modelo não treinado,,,
161121,Modelo não treinado,,,
35067,Sucesso,1.6333333333333333,1.6333333333333333,1.4
48376,Sucesso,2.716666666666667,2.7,2.6333333333333333
35069,Sucesso,0.2833333333333333,0.2833333333333333,0.26666666666666666
35183,Sucesso,0.11666666666666667,0.13333333333333333,0.13333333333333333
58143,Modelo não treinado,,,
171004,Modelo não treinado,,,
62692,Sucesso,0.38333333333333336,0.38333333333333336,0.35
55710,Sucesso,0.38333333333333336,0.4,0.43333333333333335
171005,Modelo não treinado,,,
35182,Sucesso,0.08333333333333333,0.08333333333333333,0.08333333333333333
35214,Modelo não treinado,,,
171000,Modelo não treinado,,,
35201,Sucesso,0.23333333333333334,0.25,0.25
35213,Sucesso,0.03333333333333333,0.06666666666666667,0.26666666666666666
48380,Sucesso,0.21666666666666667,0.21666666666666667,0.21666666666666667
56965,Sucesso,0.18333333333333332,0.16666666666666666,0.1
58046,Modelo não treinado,,,
58374,Modelo não treinado,,,
35071,Modelo não treinado,,,
48369,Modelo não treinado,,,
35070,Modelo não treinado,,,
35199,Modelo não treinado,,,
48370,Modelo não treinado,,,
48379,Modelo não treinado,,,
50426,Sucesso,0.06666666666666667,0.06666666666666667,0.06666666666666667
55708,Sucesso,0.1,0.1,0.1
58192,Modelo não treinado,,,
59575,Modelo não treinado,,,
71968,Modelo não treinado,,,
56955,Sucesso,0.08333333333333333,0.08333333333333333,0.08333333333333333
59576,Sucesso,0.26666666666666666,0.26666666666666666,0.26666666666666666
58142,Sucesso,0.23333333333333334,0.25,0.25
58194,Modelo não treinado,,,
35055,Modelo não treinado,,,
62693,Sucesso,0.35,0.35,0.3333333333333333
35052,Sucesso,0.2,0.2,0.16666666666666666
35053,Sucesso,0.4,0.38333333333333336,0.3333333333333333
57490,Sucesso,0.21666666666666667,0.21666666666666667,0.36666666666666664
35062,Modelo não treinado,,,
35066,Sucesso,0.43333333333333335,0.43333333333333335,0.4166666666666667
35068,Sucesso,0.4166666666666667,0.4166666666666667,0.38333333333333336
49588,Sucesso,0.11666666666666667,0.11666666666666667,0.11666666666666667
35178,Sucesso,0.11666666666666667,0.11666666666666667,0.11666666666666667
35179,Modelo não treinado,,,
35180,Modelo não treinado,,,
35200,Modelo não treinado,,,
35205,Sucesso,0.48333333333333334,0.48333333333333334,0.6333333333333333
35215,Modelo não treinado,,,
58144,Sucesso,0.6833333333333333,0.6833333333333333,0.6166666666666667
48377,Modelo não treinado,,,
48381,Modelo não treinado,,,
48383,Modelo não treinado,,,
48593,Modelo não treinado,,,
55709,Modelo não treinado,,,
55711,Sucesso,0.3,0.75,12.4
55712,Sucesso,0.5833333333333334,0.5833333333333334,0.5833333333333334
55713,Sucesso,0.18333333333333332,0.18333333333333332,0.16666666666666666
56954,Sucesso,0.1,0.1,0.06666666666666667
56956,Modelo não treinado,,,
56966,Modelo não treinado,,,
57142,Sucesso,0.18333333333333332,0.18333333333333332,0.15
58193,Modelo não treinado,,,
58195,Sucesso,0.4166666666666667,0.4,0.3
58370,Sucesso,0.2833333333333333,0.2833333333333333,0.26666666666666666
58373,Modelo não treinado,,,
58372,Modelo não treinado,,,
58371,Modelo não treinado,,,
59574,Sucesso,0.06666666666666667,0.06666666666666667,0.06666666666666667
170994,Modelo não treinado,,,
171001,Modelo não treinado,,,
171002,Modelo não treinado,,,
171003,Modelo não treinado,,,
171006,Modelo não treinado,,,
2676,Modelo não treinado,,,
10705,Modelo não treinado,,,
2675,Modelo não treinado,,,
6320,Modelo não treinado,,,
44767,Modelo não treinado,,,
44771,Sucesso,0.4666666666666667,0.45,0.43333333333333335
44772,Modelo não treinado,,,
58387,Modelo não treinado,,,
58388,Modelo não treinado,,,
58708,Modelo não treinado,,,
58707,Modelo não treinado,,,
118834,Modelo não treinado,,,
44015,Sucesso,0.03333333333333333,0.03333333333333333,0.03333333333333333
29439,Sucesso,0.9333333333333333,0.9333333333333333,0.8333333333333334
83823,Sucesso,0.06666666666666667,0.06666666666666667,0.05
43658,Sucesso,0.11666666666666667,0.11666666666666667,0.11666666666666667
29416,Sucesso,0.21666666666666667,0.23333333333333334,0.21666666666666667
29428,Sucesso,0.05,0.05,0.016666666666666666
83813,Sucesso,0.3,0.3,0.3
83819,Modelo não treinado,,,
86386,Modelo não treinado,,,
29414,Sucesso,0.23333333333333334,0.23333333333333334,0.23333333333333334
29435,Sucesso,0.1,0.08333333333333333,0.08333333333333333
83809,Modelo não treinado,,,
83827,Modelo não treinado,,,
44255,Modelo não treinado,,,
83824,Sucesso,0.08333333333333333,0.08333333333333333,0.06666666666666667
83805,Modelo não treinado,,,
44256,Modelo não treinado,,,
83807,Modelo não treinado,,,
83828,Sucesso,0.18333333333333332,0.18333333333333332,0.16666666666666666
44257,Modelo não treinado,,,
29388,Modelo não treinado,,,
29418,Modelo não treinado,,,
29397,Modelo não treinado,,,
29411,Modelo não treinado,,,
29420,Modelo não treinado,,,
29433,Modelo não treinado,,,
29429,Modelo não treinado,,,
83815,Modelo não treinado,,,
85497,Sucesso,0.2833333333333333,0.2833333333333333,0.2833333333333333
29384,Modelo não treinado,,,
29389,Modelo não treinado,,,
29432,Modelo não treinado,,,
29469,Modelo não treinado,,,
44017,Modelo não treinado,,,
83806,Modelo não treinado,,,
83821,Sucesso,0.13333333333333333,0.13333333333333333,0.1
29399,Modelo não treinado,,,
29401,Modelo não treinado,,,
29423,Modelo não treinado,,,
29427,Modelo não treinado,,,
83817,Modelo não treinado,,,
83820,Modelo não treinado,,,
29391,Modelo não treinado,,,
44016,Sucesso,0.35,0.35,0.3333333333333333
44254,Modelo não treinado,,,
29382,Modelo não treinado,,,
29383,Modelo não treinado,,,
29386,Modelo não treinado,,,
29392,Modelo não treinado,,,
29404,Modelo não treinado,,,
29412,Modelo não treinado,,,
29415,Modelo não treinado,,,
29417,Sucesso,1.5,1.6833333333333333,4.583333333333333
29421,Modelo não treinado,,,
29422,Modelo não treinado,,,
29479,Modelo não treinado,,,
29424,Modelo não treinado,,,
29426,Sucesso,0.7666666666666667,0.75,0.8333333333333334
29430,Sucesso,0.3,0.3,0.2833333333333333
29431,Modelo não treinado,,,
29434,Modelo não treinado,,,
29436,Modelo não treinado,,,
29437,Sucesso,0.5333333333333333,0.5333333333333333,0.5
29466,Sucesso,0.11666666666666667,0.11666666666666667,0.11666666666666667
29467,Sucesso,0.2,0.2,0.18333333333333332
29475,Sucesso,0.31666666666666665,0.31666666666666665,0.35
83804,Modelo não treinado,,,
83810,Sucesso,0.4,0.38333333333333336,0.36666666666666664
83811,Modelo não treinado,,,
83812,Modelo não treinado,,,
83814,Modelo não treinado,,,
83816,Sucesso,0.26666666666666666,0.23333333333333334,0.23333333333333334
83818,Modelo não treinado,,,
83822,Modelo não treinado,,,
83825,Modelo não treinado,,,
83826,Modelo não treinado,,,
107905,Modelo não treinado,,,
107914,Modelo não treinado,,,
86671,Modelo não treinado,,,
86668,Modelo não treinado,,,
86661,Modelo não treinado,,,
86662,Modelo não treinado,,,
86663,Modelo não treinado,,,
86664,Modelo não treinado,,,
60003,Modelo não treinado,,,
2755,Modelo não treinado,,,
17734,Modelo não treinado,,,
67859,Modelo não treinado,,,
13711,Modelo não treinado,,,
67858,Modelo não treinado,,,
2756,Modelo não treinado,,,
87485,Modelo não treinado,,,
87512,Modelo não treinado,,,
87514,Modelo não treinado,,,
87548,Modelo não treinado,,,
87550,Modelo não treinado,,,
136403,Sucesso,0.08333333333333333,0.08333333333333333,0.08333333333333333
137837,Sucesso,0.0,0.0,0.0
52956,Sucesso,0.21666666666666667,0.21666666666666667,0.2
52936,Sucesso,0.2,0.2,0.18333333333333332
53029,Sucesso,0.11666666666666667,0.11666666666666667,0.1
53028,Sucesso,0.08333333333333333,0.08333333333333333,0.06666666666666667
66229,Sucesso,0.11666666666666667,0.11666666666666667,0.1
52935,Sucesso,0.2833333333333333,0.2833333333333333,0.11666666666666667
52900,Sucesso,0.11666666666666667,0.13333333333333333,0.21666666666666667
53027,Sucesso,0.4666666666666667,0.43333333333333335,0.3
66231,Sucesso,0.31666666666666665,0.3,0.3
66230,Sucesso,0.11666666666666667,0.11666666666666667,0.11666666666666667
136390,Modelo não treinado,,,
136391,Modelo não treinado,,,
52948,Modelo não treinado,,,
52901,Sucesso,0.4166666666666667,0.65,1.6333333333333333
53368,Sucesso,0.3,0.3,0.26666666666666666
72613,Sucesso,0.48333333333333334,0.4666666666666667,0.4166666666666667
73035,Sucesso,0.65,0.6333333333333333,0.55
73040,Sucesso,0.21666666666666667,0.21666666666666667,0.2
73038,Sucesso,0.2833333333333333,0.2833333333333333,0.35
73037,Sucesso,0.15,0.15,0.15
26503,Modelo não treinado,,,
26504,Modelo não treinado,,,
73036,Sucesso,0.45,0.45,0.4666666666666667
26496,Sucesso,0.6,0.6,0.5333333333333333
26499,Sucesso,0.9166666666666666,0.9,0.9333333333333333
26505,Modelo não treinado,,,
26506,Modelo não treinado,,,
47129,Sucesso,0.35,0.35,0.35
47130,Sucesso,0.3,589.5,5033.566666666667
47131,Sucesso,0.5333333333333333,0.5333333333333333,0.5333333333333333
47132,Sucesso,0.38333333333333336,0.38333333333333336,0.3333333333333333
62081,Sucesso,0.6666666666666666,0.6666666666666666,0.6
73039,Modelo não treinado,,,
26511,Sucesso,0.11666666666666667,0.11666666666666667,0.11666666666666667
26509,Sucesso,0.1,0.1,0.1
26510,Modelo não treinado,,,
127417,Modelo não treinado,,,
127413,Modelo não treinado,,,
127415,Modelo não treinado,,,
127399,Modelo não treinado,,,
127412,Modelo não treinado,,,
127414,Modelo não treinado,,,
127416,Modelo não treinado,,,
127389,Modelo não treinado,,,
85772,Modelo não treinado,,,
85778,Modelo não treinado,,,
85781,Sucesso,0.0,0.0,0.0
85770,Modelo não treinado,,,
85773,Sucesso,0.03333333333333333,0.03333333333333333,0.03333333333333333
85775,Sucesso,0.03333333333333333,0.03333333333333333,0.03333333333333333
85776,Modelo não treinado,,,
86268,Modelo não treinado,,,
85780,Sucesso,0.016666666666666666,0.016666666666666666,0.016666666666666666
85783,Modelo não treinado,,,
85771,Sucesso,0.06666666666666667,0.06666666666666667,0.06666666666666667
85777,Modelo não treinado,,,
86269,Modelo não treinado,,,
85769,Sucesso,0.15,0.15,0.13333333333333333
85779,Modelo não treinado,,,
85782,Modelo não treinado,,,
137833,Modelo não treinado,,,
137834,Modelo não treinado,,,
137835,Modelo não treinado,,,
140512,Modelo não treinado,,,
140517,Modelo não treinado,,,
152427,Modelo não treinado,,,
152428,Modelo não treinado,,,
152429,Modelo não treinado,,,
15318,Modelo não treinado,,,
55817,Modelo não treinado,,,
60201,Modelo não treinado,,,
40860,Modelo não treinado,,,
44143,Modelo não treinado,,,
40849,Modelo não treinado,,,
44144,Modelo não treinado,,,
40863,Modelo não treinado,,,
44146,Modelo não treinado,,,
40845,Modelo não treinado,,,
44148,Modelo não treinado,,,
25481,Modelo não treinado,,,
25484,Sucesso,2.3666666666666667,2.35,2.15
25485,Sucesso,6.616666666666666,6.7,7.05
90237,Sucesso,2.8,2.716666666666667,2.433333333333333
25480,Sucesso,0.48333333333333334,0.4666666666666667,0.6166666666666667
72241,Sucesso,0.85,0.8166666666666667,0.75
72240,Modelo não treinado,,,
56613,Sucesso,1.0,0.9833333333333333,0.9
67678,Sucesso,0.7666666666666667,0.7666666666666667,0.7
25482,Sucesso,8.95,8.9,8.716666666666667
56614,Sucesso,0.1,0.1,0.08333333333333333
90238,Sucesso,0.85,0.8333333333333334,0.8
67681,Sucesso,0.16666666666666666,0.16666666666666666,0.16666666666666666
90230,Sucesso,0.5,0.48333333333333334,0.48333333333333334
72239,Modelo não treinado,,,
99385,Sucesso,1.3833333333333333,1.4166666666666667,2.25
67679,Sucesso,0.11666666666666667,0.11666666666666667,0.18333333333333332
90229,Sucesso,1.7,1.8333333333333333,2.8666666666666667
90239,Sucesso,1.6,1.5833333333333333,1.4666666666666666
36377,Sucesso,11.716666666666667,12.383333333333333,19.466666666666665
67680,Sucesso,0.05,0.05,0.05
35735,Sucesso,13.3,13.233333333333333,13.05
72243,Sucesso,1.2833333333333334,1.4,3.466666666666667
25483,Sucesso,0.15,0.13333333333333333,0.1
25487,Sucesso,2.8833333333333333,2.816666666666667,2.6
56611,Sucesso,2.7666666666666666,4.35,19.983333333333334
56612,Sucesso,0.5,0.5,0.48333333333333334
64652,Sucesso,3.85,3.85,5.266666666666667
72242,Sucesso,0.18333333333333332,0.15,0.1
72244,Sucesso,0.38333333333333336,0.38333333333333336,0.3333333333333333
72245,Sucesso,2.6,2.7,3.6
72246,Sucesso,1.4166666666666667,1.4166666666666667,1.3833333333333333
73018,Sucesso,5.116666666666666,9.433333333333334,36.016666666666666
90240,Sucesso,1.2166666666666666,1.2166666666666666,1.2166666666666666
151034,Modelo não treinado,,,
77084,Sucesso,0.7333333333333333,0.7333333333333333,0.65
80952,Sucesso,0.3,0.3,0.2833333333333333
80953,Sucesso,0.16666666666666666,0.15,0.11666666666666667
77087,Sucesso,0.016666666666666666,0.016666666666666666,0.016666666666666666
77082,Sucesso,0.11666666666666667,0.11666666666666667,0.1
77090,Sucesso,0.38333333333333336,0.38333333333333336,0.4
82295,Sucesso,0.23333333333333334,0.23333333333333334,0.23333333333333334
77080,Sucesso,0.3,0.3,0.2
77070,Sucesso,0.1,0.1,0.1
77085,Sucesso,0.6166666666666667,0.6166666666666667,0.6166666666666667
77086,Modelo não treinado,,,
80890,Sucesso,0.6333333333333333,0.65,0.6333333333333333
77079,Sucesso,0.06666666666666667,0.06666666666666667,0.06666666666666667
77071,Sucesso,0.5333333333333333,0.5333333333333333,0.4666666666666667
77076,Sucesso,0.26666666666666666,0.26666666666666666,0.26666666666666666
77078,Sucesso,0.7,0.7333333333333333,0.9333333333333333
77093,Sucesso,0.1,0.1,0.1
82294,Sucesso,0.36666666666666664,0.36666666666666664,0.36666666666666664
206307,Modelo não treinado,,,
206308,Modelo não treinado,,,
206325,Modelo não treinado,,,
77074,Sucesso,0.08333333333333333,0.08333333333333333,0.05
77089,Sucesso,0.5666666666666667,0.6166666666666667,0.8833333333333333
80951,Sucesso,0.15,0.15,0.15
57522,Modelo não treinado,,,
58161,Modelo não treinado,,,
68893,Modelo não treinado,,,
55376,Modelo não treinado,,,
61097,Sucesso,0.9666666666666667,0.8666666666666667,0.8166666666666667
86574,Sucesso,6.583333333333333,6.516666666666667,6.683333333333334
85148,Sucesso,14.733333333333333,14.766666666666667,14.616666666666667
86981,Sucesso,2.6666666666666665,2.6166666666666667,2.3833333333333333
65817,Sucesso,5.283333333333333,5.25,5.133333333333334
3761,Sucesso,1.7333333333333334,1.7166666666666666,1.6166666666666667
88249,Sucesso,0.16666666666666666,0.16666666666666666,0.16666666666666666
83512,Sucesso,4.333333333333333,4.5,5.716666666666667
59171,Sucesso,0.6333333333333333,0.6333333333333333,0.6
4656,Sucesso,3.3333333333333335,3.466666666666667,4.566666666666666
73835,Sucesso,5.183333333333334,5.2,5.166666666666667
118334,Sucesso,7.116666666666666,7.133333333333334,6.316666666666666
76565,Sucesso,5.416666666666667,5.333333333333333,4.783333333333333
80276,Sucesso,0.2833333333333333,0.2833333333333333,0.2833333333333333
85320,Sucesso,4.9,4.716666666666667,3.4833333333333334
27097,Sucesso,1.6166666666666667,1.6,1.5166666666666666
4657,Sucesso,5.0,5.016666666666667,4.933333333333334
2785,Sucesso,2.0166666666666666,2.0,1.85
63782,Sucesso,4.283333333333333,4.233333333333333,3.683333333333333
62404,Sucesso,20.466666666666665,20.116666666666667,17.733333333333334
77200,Sucesso,0.65,0.6666666666666666,0.75
132501,Sucesso,0.7333333333333333,0.7833333333333333,0.9333333333333333
62405,Sucesso,11.016666666666667,10.933333333333334,9.6
118324,Sucesso,14.5,14.483333333333333,11.266666666666667
83513,Sucesso,3.15,3.1666666666666665,2.7666666666666666
88248,Modelo não treinado,,,
72874,Sucesso,1.7,1.6333333333333333,0.6333333333333333
47580,Sucesso,1.6,1.6,1.4833333333333334
47465,Sucesso,0.9333333333333333,0.9166666666666666,0.85
7359,Sucesso,0.4,0.4,0.35
31059,Sucesso,2.2,2.1166666666666667,1.7666666666666666
72869,Sucesso,2.0,1.95,1.8166666666666667
80274,Sucesso,0.7833333333333333,0.7833333333333333,0.7
80275,Sucesso,0.8,0.7666666666666667,0.65
88247,Sucesso,2.05,2.066666666666667,2.0166666666666666
86575,Sucesso,0.03333333333333333,0.03333333333333333,0.016666666666666666
77197,Sucesso,11.05,11.25,11.9
162149,Modelo não treinado,,,
81153,Sucesso,1.7,1.7166666666666666,1.7333333333333334
63783,Modelo não treinado,,,
66460,Sucesso,10.85,10.266666666666667,9.483333333333333
86980,Sucesso,11.4,11.316666666666666,10.833333333333334
132504,Sucesso,10.283333333333333,10.066666666666666,7.716666666666667
2791,Sucesso,2.55,2.716666666666667,3.6333333333333333
18182,Modelo não treinado,,,
62634,Sucesso,0.25,0.25,0.25
23225,Modelo não treinado,,,
32416,Sucesso,6.583333333333333,6.7,7.0
61096,Sucesso,1.2,1.1833333333333333,1.1333333333333333
61098,Sucesso,0.21666666666666667,0.21666666666666667,0.21666666666666667
42939,Modelo não treinado,,,
47470,Sucesso,2.0166666666666666,2.0,2.433333333333333
52995,Modelo não treinado,,,
59172,Sucesso,0.6833333333333333,0.7,0.8
59170,Sucesso,0.48333333333333334,0.48333333333333334,0.4666666666666667
73838,Sucesso,5.0,5.083333333333333,7.266666666666667
73788,Modelo não treinado,,,
76564,Sucesso,0.16666666666666666,0.16666666666666666,0.25
108925,Sucesso,2.8833333333333333,3.316666666666667,5.866666666666666
104589,Modelo não treinado,,,
132503,Sucesso,1.8,2.0,4.05
14916,Modelo não treinado,,,
18279,Sucesso,2.45,2.4833333333333334,2.4166666666666665
104588,Sucesso,1.0166666666666666,0.9833333333333333,0.8166666666666667
107646,Sucesso,7.583333333333333,7.5,7.016666666666667
2818,Sucesso,14.216666666666667,13.95,13.516666666666667
4124,Sucesso,5.9,5.816666666666666,5.333333333333333
69332,Sucesso,6.583333333333333,6.516666666666667,6.333333333333333
4126,Sucesso,1.6833333333333333,1.6166666666666667,1.3833333333333333
191916,Modelo não treinado,,,
107645,Sucesso,1.3333333333333333,1.2666666666666666,1.15
82732,Sucesso,0.65,0.6333333333333333,0.5333333333333333
188382,Modelo não treinado,,,
19664,Sucesso,1.5,1.4833333333333334,1.2666666666666666
82731,Sucesso,0.8166666666666667,0.8166666666666667,0.7666666666666667
191917,Modelo não treinado,,,
7044,Sucesso,1.05,1.05,0.9166666666666666
